id,question,sparql,answer_rdf,answer,frame
0,Quale era la spagnoli ecclesiastico?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cleric> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Spain> },http://dbpedia.org/resource/Vasco_de_Quiroga,Vasco de Quiroga,AA
222,svedesi atletas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
224,Quale era la svedesi architetto?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Architect> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Karl_G._Malmgren,,AA
225,Quale erano svedesi architettos?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Architect> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Karl_G._Malmgren,,AA
226,Quale sono svedesi architettos?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Architect> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Karl_G._Malmgren,,AA
227,Quale è la svedesi architetto?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Architect> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Karl_G._Malmgren,,AA
229,la svedesi architetto,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Architect> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Karl_G._Malmgren,,AA
230,svedesi architettos,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Architect> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Karl_G._Malmgren,,AA
232,Quale era la svedesi artista?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Tami_T,,AA
233,Quale erano svedesi artistas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Tami_T,,AA
234,Quale sono svedesi artistas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Tami_T,,AA
235,Quale è la svedesi artista?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Tami_T,,AA
237,la svedesi artista,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Tami_T,,AA
238,svedesi artistas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Tami_T,,AA
240,Quale era la svedesi persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
241,Quale erano svedesi personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
242,Quale sono svedesi personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
243,Quale è la svedesi persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
245,la svedesi persona,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
246,svedesi personas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Per_Carleson__Per_Carleson__1,,AA
248,Quale era la svedesi pattinatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skater> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sigvard_Ericsson,Sigvard Ericsson,AA
249,Quale erano svedesi pattinatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skater> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sigvard_Ericsson,Sigvard Ericsson,AA
250,Quale sono svedesi pattinatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skater> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sigvard_Ericsson,Sigvard Ericsson,AA
251,Quale è la svedesi pattinatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skater> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sigvard_Ericsson,Sigvard Ericsson,AA
253,la svedesi pattinatore,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skater> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sigvard_Ericsson,Sigvard Ericsson,AA
254,svedesi pattinatores,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skater> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sigvard_Ericsson,Sigvard Ericsson,AA
256,Quale era la svedesi delinquente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Criminal> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Annika_Östberg,,AA
257,Quale erano svedesi delinquentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Criminal> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Annika_Östberg,,AA
258,Quale sono svedesi delinquentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Criminal> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Annika_Östberg,,AA
259,Quale è la svedesi delinquente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Criminal> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Annika_Östberg,,AA
261,la svedesi delinquente,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Criminal> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Annika_Östberg,,AA
262,svedesi delinquentes,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Criminal> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Annika_Östberg,,AA
264,Quale era la svedesi giocatore di scacchi?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChessPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olof_Sterner,,AA
265,Quale erano svedesi giocatore di scacchis?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChessPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olof_Sterner,,AA
266,Quale sono svedesi giocatore di scacchis?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChessPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olof_Sterner,,AA
267,Quale è la svedesi giocatore di scacchi?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChessPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olof_Sterner,,AA
269,la svedesi giocatore di scacchi,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChessPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olof_Sterner,,AA
270,svedesi giocatore di scacchis,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChessPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olof_Sterner,,AA
272,Quale era la svedesi nuotatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olle_Ferm,,AA
273,Quale erano svedesi nuotatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olle_Ferm,,AA
274,Quale sono svedesi nuotatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olle_Ferm,,AA
275,Quale è la svedesi nuotatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olle_Ferm,,AA
277,la svedesi nuotatore,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olle_Ferm,,AA
278,svedesi nuotatores,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Olle_Ferm,,AA
280,Quale era la svedesi vescovo cristiano?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChristianBishop> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
281,Quale erano svedesi vescovo cristianos?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChristianBishop> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
282,Quale sono svedesi vescovo cristianos?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChristianBishop> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
283,Quale è la svedesi vescovo cristiano?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChristianBishop> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
285,la svedesi vescovo cristiano,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChristianBishop> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
286,svedesi vescovo cristianos,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ChristianBishop> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
288,Quale era la svedesi reginetta di bellezza?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BeautyQueen> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Paulina_Brodd,,AA
289,Quale erano svedesi reginetta di bellezzas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BeautyQueen> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Paulina_Brodd,,AA
290,Quale sono svedesi reginetta di bellezzas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BeautyQueen> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Paulina_Brodd,,AA
291,Quale è la svedesi reginetta di bellezza?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BeautyQueen> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Paulina_Brodd,,AA
293,la svedesi reginetta di bellezza,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BeautyQueen> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Paulina_Brodd,,AA
294,svedesi reginetta di bellezzas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BeautyQueen> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Paulina_Brodd,,AA
296,Quale era la svedesi calciatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoccerPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sven_Unger,,AA
297,Quale erano svedesi calciatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoccerPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sven_Unger,,AA
298,Quale sono svedesi calciatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoccerPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sven_Unger,,AA
299,Quale è la svedesi calciatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoccerPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sven_Unger,,AA
301,la svedesi calciatore,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoccerPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sven_Unger,,AA
302,svedesi calciatores,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoccerPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sven_Unger,,AA
304,Quale era la svedesi ecclesiastico?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cleric> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
305,Quale erano svedesi ecclesiasticos?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cleric> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
306,Quale sono svedesi ecclesiasticos?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cleric> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
307,Quale è la svedesi ecclesiastico?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cleric> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
309,la svedesi ecclesiastico,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cleric> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
310,svedesi ecclesiasticos,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cleric> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
312,Quale era la svedesi gruppo musicale?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Band> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/John_Dahlbäck,John Dahlbäck,AA
313,Quale erano svedesi gruppo musicales?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Band> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/John_Dahlbäck,John Dahlbäck,AA
314,Quale sono svedesi gruppo musicales?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Band> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/John_Dahlbäck,John Dahlbäck,AA
315,Quale è la svedesi gruppo musicale?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Band> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/John_Dahlbäck,John Dahlbäck,AA
317,la svedesi gruppo musicale,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Band> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/John_Dahlbäck,John Dahlbäck,AA
318,svedesi gruppo musicales,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Band> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/John_Dahlbäck,John Dahlbäck,AA
320,Quale era la svedesi sciatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skier> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Rolf_Rämgård,Rolf Rämgård,AA
321,Quale erano svedesi sciatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skier> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Rolf_Rämgård,Rolf Rämgård,AA
322,Quale sono svedesi sciatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skier> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Rolf_Rämgård,Rolf Rämgård,AA
323,Quale è la svedesi sciatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skier> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Rolf_Rämgård,Rolf Rämgård,AA
325,la svedesi sciatore,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skier> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Rolf_Rämgård,Rolf Rämgård,AA
326,svedesi sciatores,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skier> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Rolf_Rämgård,Rolf Rämgård,AA
328,Quale era la svedesi edificio?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Roger_Olsson,,AA
329,Quale erano svedesi edificios?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Roger_Olsson,,AA
330,Quale sono svedesi edificios?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Roger_Olsson,,AA
331,Quale è la svedesi edificio?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Roger_Olsson,,AA
333,la svedesi edificio,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Roger_Olsson,,AA
