id,question,sparql,answer_rdf,answer,frame
2483,Qual è la posizione di Falesia di Bandiagara?,select  ?o    {    <http://dbpedia.org/resource/Bandiagara_Escarpment> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Mali,Sudan francese,NPP
2484,Qual era la posizione di Parco nazionale di Bandingilo?,select  ?o    {    <http://dbpedia.org/resource/Bandingilo_National_Park> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/South_Sudan,Sudan del Sud,NPP
2485,Qual è la posizione di Parco nazionale di Bandingilo?,select  ?o    {    <http://dbpedia.org/resource/Bandingilo_National_Park> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/South_Sudan,Sudan del Sud,NPP
2486,Qual era la posizione di Parco nazionale di Bandipur?,select  ?o    {    <http://dbpedia.org/resource/Bandipur_National_Park> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Karnataka,Karnataka,NPP
2487,Qual è la posizione di Parco nazionale di Bandipur?,select  ?o    {    <http://dbpedia.org/resource/Bandipur_National_Park> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Karnataka,Karnataka,NPP
2488,Qual era la posizione di Bandırma B.İ.K.?,select  ?o    {    <http://dbpedia.org/resource/Bandırma_B.İ.K.> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Turkey,Turchia,NPP
2489,Qual è la posizione di Bandırma B.İ.K.?,select  ?o    {    <http://dbpedia.org/resource/Bandırma_B.İ.K.> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Turkey,Turchia,NPP
2490,Qual era la posizione di Banesto?,select  ?o    {    <http://dbpedia.org/resource/Banesto> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Spain,Spagna,NPP
2491,Qual è la posizione di Banesto?,select  ?o    {    <http://dbpedia.org/resource/Banesto> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Spain,Spagna,NPP
2492,Qual era la posizione di Banff Springs Hotel?,select  ?o    {    <http://dbpedia.org/resource/Banff_Springs_Hotel> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Alberta,Alberta,NPP
2493,Qual è la posizione di Banff Springs Hotel?,select  ?o    {    <http://dbpedia.org/resource/Banff_Springs_Hotel> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Alberta,Alberta,NPP
2494,Qual era la posizione di Sunshine stazione sciistica?,select  ?o    {    <http://dbpedia.org/resource/Banff_Sunshine> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Alberta,Alberta,NPP
2495,Qual è la posizione di Sunshine stazione sciistica?,select  ?o    {    <http://dbpedia.org/resource/Banff_Sunshine> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Alberta,Alberta,NPP
2496,Qual era la posizione di Bangka?,select  ?o    {    <http://dbpedia.org/resource/Bangka_Island> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Southeast_Asia,Sud-est asiatico,NPP
2497,Qual è la posizione di Bangka?,select  ?o    {    <http://dbpedia.org/resource/Bangka_Island> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Southeast_Asia,Sud-est asiatico,NPP
2498,Qual era la posizione di Tempio Lungshan di Manka?,select  ?o    {    <http://dbpedia.org/resource/Bangka_Lungshan_Temple> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Wanhua_District,Distretto di Wanhua,NPP
2499,Qual è la posizione di Tempio Lungshan di Manka?,select  ?o    {    <http://dbpedia.org/resource/Bangka_Lungshan_Temple> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Wanhua_District,Distretto di Wanhua,NPP
2500,Qual era la posizione di Museo nazionale di Bangkok?,select  ?o    {    <http://dbpedia.org/resource/Bangkok_National_Museum> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Phra_Nakhon_District,Phra Nakhon,NPP
2501,Qual è la posizione di Museo nazionale di Bangkok?,select  ?o    {    <http://dbpedia.org/resource/Bangkok_National_Museum> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Phra_Nakhon_District,Phra Nakhon,NPP
2502,Qual era la posizione di Cattedrale di Bangor?,select  ?o    {    <http://dbpedia.org/resource/Bangor_Cathedral> <http://dbpedia.org/ontology/location>  ?o    },"http://dbpedia.org/resource/Bangor,_Gwynedd",Bangor (Galles),NPP
2503,Qual è la posizione di Cattedrale di Bangor?,select  ?o    {    <http://dbpedia.org/resource/Bangor_Cathedral> <http://dbpedia.org/ontology/location>  ?o    },"http://dbpedia.org/resource/Bangor,_Gwynedd",Bangor (Galles),NPP
2504,Qual era la posizione di Passo Banihāl?,select  ?o    {    <http://dbpedia.org/resource/Banihal_Pass> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/India,India,NPP
2505,Qual è la posizione di Passo Banihāl?,select  ?o    {    <http://dbpedia.org/resource/Banihal_Pass> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/India,India,NPP
2506,Qual era la posizione di Stadio municipale di Banja Luka?,select  ?o    {    <http://dbpedia.org/resource/Banja_Luka_City_Stadium> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Bosnia_and_Herzegovina,Bosnia ed Erzegovina,NPP
2507,Qual è la posizione di Stadio municipale di Banja Luka?,select  ?o    {    <http://dbpedia.org/resource/Banja_Luka_City_Stadium> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Bosnia_and_Herzegovina,Bosnia ed Erzegovina,NPP
2508,Qual era la posizione di Campo di concentramento di Banjica?,select  ?o    {    <http://dbpedia.org/resource/Banjica_concentration_camp> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Territory_of_the_Military_Commander_in_Serbia,Territorio del comandante militare in Serbia,NPP
2509,Qual è la posizione di Campo di concentramento di Banjica?,select  ?o    {    <http://dbpedia.org/resource/Banjica_concentration_camp> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Territory_of_the_Military_Commander_in_Serbia,Territorio del comandante militare in Serbia,NPP
2510,Qual era la posizione di Aeroporto di Banjul-Yundum?,select  ?o    {    <http://dbpedia.org/resource/Banjul_International_Airport> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/The_Gambia,Gambia,NPP
2511,Qual è la posizione di Aeroporto di Banjul-Yundum?,select  ?o    {    <http://dbpedia.org/resource/Banjul_International_Airport> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/The_Gambia,Gambia,NPP
2512,Qual era la posizione di Banca Lombard Odier & Co?,select  ?o    {    <http://dbpedia.org/resource/Bank_Lombard_Odier_&_Co> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Switzerland,Svizzera,NPP
2513,Qual è la posizione di Banca Lombard Odier & Co?,select  ?o    {    <http://dbpedia.org/resource/Bank_Lombard_Odier_&_Co> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Switzerland,Svizzera,NPP
2514,Qual era la posizione di Stern & Cie?,select  ?o    {    <http://dbpedia.org/resource/Bank_Stern> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Paris,Parigi,NPP
2515,Qual è la posizione di Stern & Cie?,select  ?o    {    <http://dbpedia.org/resource/Bank_Stern> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Paris,Parigi,NPP
2516,Qual era la posizione di http://dbpedia.org/resource/OpenLink_Software?,select  ?o    {    <http://dbpedia.org/resource/OpenLink_Software> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/United_States,Stati Uniti d'America,NPP
2517,Qual è la posizione di http://dbpedia.org/resource/OpenLink_Software?,select  ?o    {    <http://dbpedia.org/resource/OpenLink_Software> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/United_States,Stati Uniti d'America,NPP
2518,Qual era la posizione di http://dbpedia.org/resource/Baloncesto_Villa_de_Mieres_2012?,select  ?o    {    <http://dbpedia.org/resource/Baloncesto_Villa_de_Mieres_2012> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Spain,Spagna,NPP
2519,Qual è la posizione di http://dbpedia.org/resource/Baloncesto_Villa_de_Mieres_2012?,select  ?o    {    <http://dbpedia.org/resource/Baloncesto_Villa_de_Mieres_2012> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Spain,Spagna,NPP
2520,Qual era la posizione di http://dbpedia.org/resource/Balotsav?,select  ?o    {    <http://dbpedia.org/resource/Balotsav> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Kothagudem,Kothagudem,NPP
2521,Qual è la posizione di http://dbpedia.org/resource/Balotsav?,select  ?o    {    <http://dbpedia.org/resource/Balotsav> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Kothagudem,Kothagudem,NPP
2522,Qual era la posizione di http://dbpedia.org/resource/Balquhain?,select  ?o    {    <http://dbpedia.org/resource/Balquhain> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Aberdeenshire,Aberdeenshire,NPP
2523,Qual è la posizione di http://dbpedia.org/resource/Balquhain?,select  ?o    {    <http://dbpedia.org/resource/Balquhain> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Aberdeenshire,Aberdeenshire,NPP
2524,Qual era la posizione di http://dbpedia.org/resource/Balranald_Airport?,select  ?o    {    <http://dbpedia.org/resource/Balranald_Airport> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Australia,Australia,NPP
2525,Qual è la posizione di http://dbpedia.org/resource/Balranald_Airport?,select  ?o    {    <http://dbpedia.org/resource/Balranald_Airport> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Australia,Australia,NPP
2526,Qual era la posizione di http://dbpedia.org/resource/Balranald_railway_line?,select  ?o    {    <http://dbpedia.org/resource/Balranald_railway_line> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Australia,Australia,NPP
2527,Qual è la posizione di http://dbpedia.org/resource/Balranald_railway_line?,select  ?o    {    <http://dbpedia.org/resource/Balranald_railway_line> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Australia,Australia,NPP
2528,Qual era la posizione di http://dbpedia.org/resource/Balrothery_Tower?,select  ?o    {    <http://dbpedia.org/resource/Balrothery_Tower> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Fingal,Contea di Fingal,NPP
2529,Qual è la posizione di http://dbpedia.org/resource/Balrothery_Tower?,select  ?o    {    <http://dbpedia.org/resource/Balrothery_Tower> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Fingal,Contea di Fingal,NPP
2530,Qual era la posizione di http://dbpedia.org/resource/Balsall_Common_Mill_Berkswell?,"select  ?o    {    <http://dbpedia.org/resource/Balsall_Common_Mill,_Berkswell> <http://dbpedia.org/ontology/location>  ?o    }",http://dbpedia.org/resource/West_Midlands_(county),West Midlands (contea),NPP
2531,Qual è la posizione di http://dbpedia.org/resource/Balsall_Common_Mill_Berkswell?,"select  ?o    {    <http://dbpedia.org/resource/Balsall_Common_Mill,_Berkswell> <http://dbpedia.org/ontology/location>  ?o    }",http://dbpedia.org/resource/West_Midlands_(county),West Midlands (contea),NPP
2532,Qual era la posizione di http://dbpedia.org/resource/Balsam_Gap?,select  ?o    {    <http://dbpedia.org/resource/Balsam_Gap> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/United_States,Stati Uniti d'America,NPP
2533,Qual è la posizione di http://dbpedia.org/resource/Balsam_Gap?,select  ?o    {    <http://dbpedia.org/resource/Balsam_Gap> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/United_States,Stati Uniti d'America,NPP
2534,Qual era la posizione di http://dbpedia.org/resource/Balsam_Lake_Itasca_County_Minnesota?,"select  ?o    {    <http://dbpedia.org/resource/Balsam_Lake_(Itasca_County,_Minnesota)> <http://dbpedia.org/ontology/location>  ?o    }","http://dbpedia.org/resource/Itasca_County,_Minnesota",Contea di Itasca,NPP
2535,Qual è la posizione di http://dbpedia.org/resource/Balsam_Lake_Itasca_County_Minnesota?,"select  ?o    {    <http://dbpedia.org/resource/Balsam_Lake_(Itasca_County,_Minnesota)> <http://dbpedia.org/ontology/location>  ?o    }","http://dbpedia.org/resource/Itasca_County,_Minnesota",Contea di Itasca,NPP
2536,Qual era la posizione di http://dbpedia.org/resource/Balsam_Lake_New_York?,select  ?o    {    <http://dbpedia.org/resource/Balsam_Lake_(New_York)> <http://dbpedia.org/ontology/location>  ?o    },"http://dbpedia.org/resource/Chenango_County,_New_York",Contea di Chenango,NPP
2537,Qual è la posizione di http://dbpedia.org/resource/Balsam_Lake_New_York?,select  ?o    {    <http://dbpedia.org/resource/Balsam_Lake_(New_York)> <http://dbpedia.org/ontology/location>  ?o    },"http://dbpedia.org/resource/Chenango_County,_New_York",Contea di Chenango,NPP
2538,Qual era la posizione di http://dbpedia.org/resource/Balsam_Lake_Ontario?,select  ?o    {    <http://dbpedia.org/resource/Balsam_Lake_(Ontario)> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Ontario,Ontario,NPP
2539,Qual è la posizione di http://dbpedia.org/resource/Balsam_Lake_Ontario?,select  ?o    {    <http://dbpedia.org/resource/Balsam_Lake_(Ontario)> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Ontario,Ontario,NPP
2540,Qual era la posizione di http://dbpedia.org/resource/Balsam_Lake_Wisconsin?,select  ?o    {    <http://dbpedia.org/resource/Balsam_Lake_(Wisconsin)> <http://dbpedia.org/ontology/location>  ?o    },"http://dbpedia.org/resource/Polk_County,_Wisconsin",Contea di Polk (Wisconsin),NPP
2541,Qual è la posizione di http://dbpedia.org/resource/Balsam_Lake_Wisconsin?,select  ?o    {    <http://dbpedia.org/resource/Balsam_Lake_(Wisconsin)> <http://dbpedia.org/ontology/location>  ?o    },"http://dbpedia.org/resource/Polk_County,_Wisconsin",Contea di Polk (Wisconsin),NPP
2542,Qual era la posizione di http://dbpedia.org/resource/Balsam_Lake_Mountain_Fire_Observation_Station?,select  ?o    {    <http://dbpedia.org/resource/Balsam_Lake_Mountain_Fire_Observation_Station> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/New_York_(state),New York (stato),NPP
2543,Qual è la posizione di http://dbpedia.org/resource/Balsam_Lake_Mountain_Fire_Observation_Station?,select  ?o    {    <http://dbpedia.org/resource/Balsam_Lake_Mountain_Fire_Observation_Station> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/New_York_(state),New York (stato),NPP
2544,Qual era la posizione di http://dbpedia.org/resource/Balsam_Lake_Provincial_Park?,select  ?o    {    <http://dbpedia.org/resource/Balsam_Lake_Provincial_Park> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Ontario,Ontario,NPP
2545,Qual è la posizione di http://dbpedia.org/resource/Balsam_Lake_Provincial_Park?,select  ?o    {    <http://dbpedia.org/resource/Balsam_Lake_Provincial_Park> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Ontario,Ontario,NPP
2546,Qual era la posizione di http://dbpedia.org/resource/Balsamand_Lake?,select  ?o    {    <http://dbpedia.org/resource/Balsamand_Lake> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Rajasthan,Rajasthan,NPP
2547,Qual è la posizione di http://dbpedia.org/resource/Balsamand_Lake?,select  ?o    {    <http://dbpedia.org/resource/Balsamand_Lake> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Rajasthan,Rajasthan,NPP
2548,Qual era la posizione di http://dbpedia.org/resource/Balsha_Island?,select  ?o    {    <http://dbpedia.org/resource/Balsha_Island> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Antarctica,Antartide,NPP
2549,Qual è la posizione di http://dbpedia.org/resource/Balsha_Island?,select  ?o    {    <http://dbpedia.org/resource/Balsha_Island> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Antarctica,Antartide,NPP
2550,Qual era la posizione di http://dbpedia.org/resource/Balshagray_Victoria_Park_Church?,select  ?o    {    <http://dbpedia.org/resource/Balshagray_Victoria_Park_Church> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Glasgow,Glasgow,NPP
2551,Qual è la posizione di http://dbpedia.org/resource/Balshagray_Victoria_Park_Church?,select  ?o    {    <http://dbpedia.org/resource/Balshagray_Victoria_Park_Church> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Glasgow,Glasgow,NPP
2552,Qual era la posizione di http://dbpedia.org/resource/Balsz_House?,select  ?o    {    <http://dbpedia.org/resource/Balsz_House> <http://dbpedia.org/ontology/location>  ?o    },"http://dbpedia.org/resource/Yuma,_Arizona",Yuma (Arizona),NPP
2553,Qual è la posizione di http://dbpedia.org/resource/Balsz_House?,select  ?o    {    <http://dbpedia.org/resource/Balsz_House> <http://dbpedia.org/ontology/location>  ?o    },"http://dbpedia.org/resource/Yuma,_Arizona",Yuma (Arizona),NPP
2554,Qual era la posizione di http://dbpedia.org/resource/Bals–Wocher_House?,select  ?o    {    <http://dbpedia.org/resource/Bals–Wocher_House> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Indianapolis,Indianapolis,NPP
2555,Qual è la posizione di http://dbpedia.org/resource/Bals–Wocher_House?,select  ?o    {    <http://dbpedia.org/resource/Bals–Wocher_House> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Indianapolis,Indianapolis,NPP
2557,la posizione di Baloncesto Fuenlabrada,select  ?o    {    <http://dbpedia.org/resource/Baloncesto_Fuenlabrada> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Spain,Spagna,NPP
2558,la posizione di Baloncesto León,select  ?o    {    <http://dbpedia.org/resource/Baloncesto_León> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Spain,Spagna,NPP
2559,la posizione di Club Baloncesto Málaga,select  ?o    {    <http://dbpedia.org/resource/Baloncesto_Málaga> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Málaga,Malaga,NPP
2560,la posizione di Parco nazionale di Balphakram,select  ?o    {    <http://dbpedia.org/resource/Balphakram_National_Park> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/South_Garo_Hills_district,Distretto dei Monti Garo Meridionali,NPP
2561,la posizione di Baltic (Connecticut),"select  ?o    {    <http://dbpedia.org/resource/Baltic,_Connecticut> <http://dbpedia.org/ontology/location>  ?o    }","http://dbpedia.org/resource/Sprague,_Connecticut",Sprague (Connecticut),NPP
2562,la posizione di Baltic Chain Tour,select  ?o    {    <http://dbpedia.org/resource/Baltic_Chain_Tour> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Northern_Europe,Europa settentrionale,NPP
2563,la posizione di Baltic News Service,select  ?o    {    <http://dbpedia.org/resource/Baltic_News_Service> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Tallinn,Tallinn,NPP
2564,la posizione di Mar Baltico,select  ?o    {    <http://dbpedia.org/resource/Baltic_Sea> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Eastern_Europe,Europa orientale,NPP
2565,la posizione di Aeroporto Internazionale di Baltimora-Washington,select  ?o    {    <http://dbpedia.org/resource/Baltimore/Washington_International_Airport> <http://dbpedia.org/ontology/location>  ?o    },"http://dbpedia.org/resource/Anne_Arundel_County,_Maryland",Contea di Anne Arundel,NPP
2566,la posizione di Baltimore Bayrunners,select  ?o    {    <http://dbpedia.org/resource/Baltimore_Bayrunners> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Maryland,Maryland,NPP
2567,la posizione di Baltimore Bullets (1944-1955),select  ?o    {    <http://dbpedia.org/resource/Baltimore_Bullets_(1944–1954)> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Baltimore,Baltimora,NPP
2568,la posizione di Rete tranviaria di Baltimora,select  ?o    {    <http://dbpedia.org/resource/Baltimore_Light_RailLink> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Maryland,Maryland,NPP
2569,la posizione di Metropolitana di Baltimora,select  ?o    {    <http://dbpedia.org/resource/Baltimore_Metro_SubwayLink> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Baltimore,Baltimora,NPP
2570,la posizione di Baltimore Museum of Art,select  ?o    {    <http://dbpedia.org/resource/Baltimore_Museum_of_Art> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/United_States,Stati Uniti d'America,NPP
2571,la posizione di Baltoro,select  ?o    {    <http://dbpedia.org/resource/Baltoro_Glacier> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Pakistan,Pakistan,NPP
2572,la posizione di Parco nazionale di Baluran,select  ?o    {    <http://dbpedia.org/resource/Baluran_National_Park> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Indonesia,Indonesia,NPP
2573,la posizione di Bam's Unholy Union,select  ?o    {    <http://dbpedia.org/resource/Bam's_Unholy_Union> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Pennsylvania,Pennsylvania,NPP
2574,la posizione di Duomo di Bamberga,select  ?o    {    <http://dbpedia.org/resource/Bamberg_Cathedral> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Bamberg,Bamberga,NPP
2575,la posizione di Parco nazionale di Bamingui-Bangoran,select  ?o    {    <http://dbpedia.org/resource/Bamingui-Bangoran_National_Park_and_Biosphere_Reserve> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Central_African_Republic,Repubblica Centrafricana,NPP
2576,la posizione di Linea Ban'etsu orientale,select  ?o    {    <http://dbpedia.org/resource/Ban'etsu_East_Line> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Fukushima_Prefecture,Prefettura di Fukushima,NPP
2577,la posizione di Linea Ban'etsu occidentale,select  ?o    {    <http://dbpedia.org/resource/Ban'etsu_West_Line> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Fukushima_Prefecture,Prefettura di Fukushima,NPP
2578,la posizione di Banaba,select  ?o    {    <http://dbpedia.org/resource/Banaba> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Pacific_Ocean,Asia Pacifica,NPP
2579,la posizione di Cratere Banachiewicz,select  ?o    {    <http://dbpedia.org/resource/Banachiewicz_(crater)> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Moon,Luna,NPP
2580,la posizione di Banana Republic (azienda),select  ?o    {    <http://dbpedia.org/resource/Banana_Republic> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/San_Francisco,San Francisco,NPP
2581,la posizione di Isola Bananal,select  ?o    {    <http://dbpedia.org/resource/Bananal_Island> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Tocantins,Tocantins (stato),NPP
2582,la posizione di Terrazzamenti di Banaue,select  ?o    {    <http://dbpedia.org/resource/Banaue_Rice_Terraces> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Ifugao,Provincia di Ifugao,NPP
2583,la posizione di Chase Tower (Oklahoma City),select  ?o    {    <http://dbpedia.org/resource/BancFirst_Tower> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Oklahoma_City,Oklahoma City,NPP
2584,la posizione di Parco nazionale del banco di Arguin,select  ?o    {    <http://dbpedia.org/resource/Banc_d'Arguin_National_Park> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Mauritania,Mauritania,NPP
2585,la posizione di Banca CR Firenze,select  ?o    {    <http://dbpedia.org/resource/Banca_CR_Firenze> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Florence,Firenze,NPP
2586,la posizione di Banca Carige,select  ?o    {    <http://dbpedia.org/resource/Banca_Carige> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Genoa,Genova,NPP
2587,la posizione di Banca Finnat,select  ?o    {    <http://dbpedia.org/resource/Banca_Finnat> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Rome,Rom (Francia),NPP
2588,la posizione di Banca Ifis,select  ?o    {    <http://dbpedia.org/resource/Banca_Ifis> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Italy,Italia,NPP
2589,la posizione di Banca Intesa,select  ?o    {    <http://dbpedia.org/resource/Banca_Intesa> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Milan,Milano,NPP
2590,la posizione di Banca Monte Parma,select  ?o    {    <http://dbpedia.org/resource/Banca_Monte_Parma> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Parma,Parma (Ohio),NPP
2591,la posizione di Banca Nazionale del Lavoro,select  ?o    {    <http://dbpedia.org/resource/Banca_Nazionale_del_Lavoro> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Rome,Rom (Francia),NPP
2592,la posizione di Banca Popolare di Milano,select  ?o    {    <http://dbpedia.org/resource/Banca_Popolare_di_Milano> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Milan,Milano,NPP
2593,la posizione di Banco Ambrosiano,select  ?o    {    <http://dbpedia.org/resource/Banco_Ambrosiano> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Milan,Milano,NPP
2594,la posizione di Banco Popular Español,select  ?o    {    <http://dbpedia.org/resource/Banco_Popular_Español> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Spain,Spagna,NPP
2595,la posizione di Banco Sabadell,select  ?o    {    <http://dbpedia.org/resource/Banco_Sabadell> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Spain,Spagna,NPP
2596,la posizione di Banco Safra,select  ?o    {    <http://dbpedia.org/resource/Banco_Safra> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/São_Paulo,San Paolo (Brasile),NPP
2597,la posizione di Banco di Napoli,select  ?o    {    <http://dbpedia.org/resource/Banco_di_Napoli> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Via_Toledo,Via Toledo,NPP
2598,la posizione di Cratere Bancroft,select  ?o    {    <http://dbpedia.org/resource/Bancroft_(crater)> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Moon,Luna,NPP
2599,la posizione di Isole Banda,select  ?o    {    <http://dbpedia.org/resource/Banda_Islands> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Southeast_Asia,Sud-est asiatico,NPP
2600,la posizione di Bandai,select  ?o    {    <http://dbpedia.org/resource/Bandai> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Taitō,Taitō,NPP
2601,la posizione di Parco nazionale di Bandai-Asahi,select  ?o    {    <http://dbpedia.org/resource/Bandai-Asahi_National_Park> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Honshu,Honshū,NPP
2602,la posizione di Bandai Namco Entertainment,select  ?o    {    <http://dbpedia.org/resource/Bandai_Namco_Entertainment> <http://dbpedia.org/ontology/location>  ?o    },http://dbpedia.org/resource/Tokyo,Tokyo,NPP
